paper_id,title,year,citation_count,reference_count,references
https://openalex.org/W273955616,Classification and Regression by randomForest,2007,18391,0,[]
https://openalex.org/W4233654598,Governing the Commons,1990,18389,0,[]
https://openalex.org/W1591593323,The mathematics of diffusion,1956,18301,0,[]
https://openalex.org/W3145128584,Introduction to Algorithms,2005,18299,0,[]
https://openalex.org/W2136931384,Antibiotic Susceptibility Testing by a Standardized Single Disk Method,1966,18291,0,[]
https://openalex.org/W1517701247,Harvard Business Review,1988,18227,5,"['https://openalex.org/W309949061', 'https://openalex.org/W2085772718', 'https://openalex.org/W2153114608', 'https://openalex.org/W2319686227', 'https://openalex.org/W6682814702']"
https://openalex.org/W2319410825,Statistical Procedures for Agricultural Research.,1985,18209,0,[]
https://openalex.org/W2110540540,Environmental Applications of Semiconductor Photocatalysis,1995,18206,12,"['https://openalex.org/W80967055', 'https://openalex.org/W602561496', 'https://openalex.org/W614257483', 'https://openalex.org/W632022617', 'https://openalex.org/W640602123', 'https://openalex.org/W641189296', 'https://openalex.org/W1492486543', 'https://openalex.org/W2103274508', 'https://openalex.org/W2481059391', 'https://openalex.org/W2497318741', 'https://openalex.org/W2615281219', 'https://openalex.org/W3215916808']"
https://openalex.org/W2121960517,Investigation of the freely available easy-to-use software ‘EZR’ for medical statistics,2012,18197,11,"['https://openalex.org/W1988105793', 'https://openalex.org/W2032067131', 'https://openalex.org/W2038981426', 'https://openalex.org/W2040775233', 'https://openalex.org/W2064575538', 'https://openalex.org/W2073140442', 'https://openalex.org/W2075715210', 'https://openalex.org/W2156617860', 'https://openalex.org/W2165064053', 'https://openalex.org/W2332175111', 'https://openalex.org/W2341459685']"
https://openalex.org/W2120357670,Studies of interference in serial verbal reactions.,1935,18196,23,"['https://openalex.org/W1967891377', 'https://openalex.org/W1978262670', 'https://openalex.org/W1982142465', 'https://openalex.org/W1987399521', 'https://openalex.org/W1995460504', 'https://openalex.org/W2002967078', 'https://openalex.org/W2021531298', 'https://openalex.org/W2028897464', 'https://openalex.org/W2030826745', 'https://openalex.org/W2039919627', 'https://openalex.org/W2054923368', 'https://openalex.org/W2065385668', 'https://openalex.org/W2075013666', 'https://openalex.org/W2087142608', 'https://openalex.org/W2284483024', 'https://openalex.org/W2327392261', 'https://openalex.org/W2327619853', 'https://openalex.org/W2327714462', 'https://openalex.org/W2498811023', 'https://openalex.org/W2969132166', 'https://openalex.org/W2970689268', 'https://openalex.org/W4239251720', 'https://openalex.org/W4285719527']"
https://openalex.org/W2390008750,Qualitative evaluation and research methods,1990,18151,0,[]
https://openalex.org/W2061901927,Social network analysis methods and applications,1994,18142,0,[]
https://openalex.org/W255996521,The PyMOL Molecular Graphics System,2002,18132,0,[]
https://openalex.org/W2164598857,Rapid object detection using a boosted cascade of simple features,2005,18121,21,"['https://openalex.org/W1553313034', 'https://openalex.org/W1588351438', 'https://openalex.org/W1601741105', 'https://openalex.org/W1975846642', 'https://openalex.org/W1988790447', 'https://openalex.org/W1991605728', 'https://openalex.org/W2089597841', 'https://openalex.org/W2101522199', 'https://openalex.org/W2115763357', 'https://openalex.org/W2124351082', 'https://openalex.org/W2128272608', 'https://openalex.org/W2138560582', 'https://openalex.org/W2143425433', 'https://openalex.org/W2152752164', 'https://openalex.org/W2155511848', 'https://openalex.org/W2159686933', 'https://openalex.org/W2171140863', 'https://openalex.org/W2217896605', 'https://openalex.org/W2468714721', 'https://openalex.org/W3146003712', 'https://openalex.org/W4253999777']"
https://openalex.org/W2036149274,"Structural equation modeling with AMOS: basic concepts, applications, and programming",2000,18094,0,[]
https://openalex.org/W2034562813,Applied Regression Analysis,2005,18043,2,"['https://openalex.org/W1977811921', 'https://openalex.org/W4230043625']"
https://openalex.org/W1517229207,From Intentions to Actions: A Theory of Planned Behavior,1985,18007,67,"['https://openalex.org/W212658728', 'https://openalex.org/W945484573', 'https://openalex.org/W1491644571', 'https://openalex.org/W1495198430', 'https://openalex.org/W1512664624', 'https://openalex.org/W1798768574', 'https://openalex.org/W1966246545', 'https://openalex.org/W1972403740', 'https://openalex.org/W1975971048', 'https://openalex.org/W1976501219', 'https://openalex.org/W1980211269', 'https://openalex.org/W1981018178', 'https://openalex.org/W1982210139', 'https://openalex.org/W1985340847', 'https://openalex.org/W1985876015', 'https://openalex.org/W1986936900', 'https://openalex.org/W2000049702', 'https://openalex.org/W2011897820', 'https://openalex.org/W2013586505', 'https://openalex.org/W2014927996', 'https://openalex.org/W2023722569', 'https://openalex.org/W2030495399', 'https://openalex.org/W2034640785', 'https://openalex.org/W2036389121', 'https://openalex.org/W2048706283', 'https://openalex.org/W2056877099', 'https://openalex.org/W2060243053', 'https://openalex.org/W2063300697', 'https://openalex.org/W2065601931', 'https://openalex.org/W2066057850', 'https://openalex.org/W2066525807', 'https://openalex.org/W2071969697', 'https://openalex.org/W2074481508', 'https://openalex.org/W2080334910', 'https://openalex.org/W2083635292', 'https://openalex.org/W2091660515', 'https://openalex.org/W2098688395', 'https://openalex.org/W2100826189', 'https://openalex.org/W2101203917', 'https://openalex.org/W2108058741', 'https://openalex.org/W2132555316', 'https://openalex.org/W2134049139', 'https://openalex.org/W2150633520', 'https://openalex.org/W2167880653', 'https://openalex.org/W2232701919', 'https://openalex.org/W2317230414', 'https://openalex.org/W2321563513', 'https://openalex.org/W2329937548', 'https://openalex.org/W2501659236', 'https://openalex.org/W2519233206', 'https://openalex.org/W2798440932', 'https://openalex.org/W4214907476', 'https://openalex.org/W4231350433', 'https://openalex.org/W4238957338', 'https://openalex.org/W4245478579', 'https://openalex.org/W4252383726', 'https://openalex.org/W4253896747', 'https://openalex.org/W4254285380', 'https://openalex.org/W4292808503', 'https://openalex.org/W4298185589', 'https://openalex.org/W4300472723', 'https://openalex.org/W6638241860', 'https://openalex.org/W6645281330', 'https://openalex.org/W6689289552', 'https://openalex.org/W6724330795', 'https://openalex.org/W6758706405', 'https://openalex.org/W7066748897']"
https://openalex.org/W2183707334,PAST: PALEONTOLOGICAL STATISTICAL SOFTWARE PACKAGE FOR EDUCATION AND DATA ANALYSIS,2001,18003,18,"['https://openalex.org/W1216781333', 'https://openalex.org/W1517185106', 'https://openalex.org/W1968885401', 'https://openalex.org/W2030390706', 'https://openalex.org/W2032223644', 'https://openalex.org/W2036995861', 'https://openalex.org/W2051688318', 'https://openalex.org/W2065835331', 'https://openalex.org/W2157895715', 'https://openalex.org/W2164185981', 'https://openalex.org/W2170120409', 'https://openalex.org/W2221600847', 'https://openalex.org/W2336674809', 'https://openalex.org/W2504052297', 'https://openalex.org/W2597883917', 'https://openalex.org/W2798110564', 'https://openalex.org/W2928083819', 'https://openalex.org/W3146453161']"
https://openalex.org/W2432517183,Numerical recipes in C: the art of scientific computing,1993,17990,4,"['https://openalex.org/W2014208555', 'https://openalex.org/W2051277798', 'https://openalex.org/W2063565635', 'https://openalex.org/W3143893444']"
https://openalex.org/W2398350456,Proceedings of the National Academy of Sciences of the United States of America,2009,17967,0,[]
https://openalex.org/W2149860264,Longitudinal data analysis using generalized linear models,1986,17965,23,"['https://openalex.org/W1495571942', 'https://openalex.org/W1528905581', 'https://openalex.org/W1979159029', 'https://openalex.org/W2015796445', 'https://openalex.org/W2024085858', 'https://openalex.org/W2024332750', 'https://openalex.org/W2038173886', 'https://openalex.org/W2066886598', 'https://openalex.org/W2082246284', 'https://openalex.org/W2100358124', 'https://openalex.org/W2112708956', 'https://openalex.org/W2155346756', 'https://openalex.org/W2162648276', 'https://openalex.org/W2329342349', 'https://openalex.org/W2556205749', 'https://openalex.org/W4230289105', 'https://openalex.org/W4232912097', 'https://openalex.org/W4237650824', 'https://openalex.org/W4242347361', 'https://openalex.org/W4245452481', 'https://openalex.org/W4246559506', 'https://openalex.org/W4251412576', 'https://openalex.org/W4301861531']"
https://openalex.org/W2058815839,Information Theory and an Extension of the Maximum Likelihood Principle,1998,17943,33,"['https://openalex.org/W573190943', 'https://openalex.org/W1964009583', 'https://openalex.org/W1965555277', 'https://openalex.org/W1965761421', 'https://openalex.org/W1974344680', 'https://openalex.org/W1995875735', 'https://openalex.org/W1998386497', 'https://openalex.org/W2016966976', 'https://openalex.org/W2034767804', 'https://openalex.org/W2045638068', 'https://openalex.org/W2046495522', 'https://openalex.org/W2050495532', 'https://openalex.org/W2053565514', 'https://openalex.org/W2061317273', 'https://openalex.org/W2070681743', 'https://openalex.org/W2089611415', 'https://openalex.org/W2092369573', 'https://openalex.org/W2110429782', 'https://openalex.org/W2123838014', 'https://openalex.org/W2133169306', 'https://openalex.org/W2317912355', 'https://openalex.org/W2329077652', 'https://openalex.org/W2800702870', 'https://openalex.org/W2993383518', 'https://openalex.org/W3015469787', 'https://openalex.org/W3140073246', 'https://openalex.org/W4239563034', 'https://openalex.org/W4242688646', 'https://openalex.org/W4243797702', 'https://openalex.org/W4246686683', 'https://openalex.org/W4285198546', 'https://openalex.org/W4301048281', 'https://openalex.org/W6632909133']"
https://openalex.org/W2614081736,ModelFinder: fast model selection for accurate phylogenetic estimates,2017,17902,39,"['https://openalex.org/W1887892324', 'https://openalex.org/W1951091454', 'https://openalex.org/W1957469265', 'https://openalex.org/W1968783265', 'https://openalex.org/W1969042907', 'https://openalex.org/W1972245556', 'https://openalex.org/W2012220164', 'https://openalex.org/W2026062398', 'https://openalex.org/W2036501702', 'https://openalex.org/W2048513925', 'https://openalex.org/W2049633694', 'https://openalex.org/W2060425093', 'https://openalex.org/W2077658674', 'https://openalex.org/W2078950386', 'https://openalex.org/W2082928585', 'https://openalex.org/W2091232725', 'https://openalex.org/W2099181176', 'https://openalex.org/W2111211467', 'https://openalex.org/W2111647009', 'https://openalex.org/W2117059491', 'https://openalex.org/W2118288463', 'https://openalex.org/W2120611093', 'https://openalex.org/W2124790653', 'https://openalex.org/W2133870991', 'https://openalex.org/W2139134537', 'https://openalex.org/W2144654387', 'https://openalex.org/W2148013742', 'https://openalex.org/W2151723210', 'https://openalex.org/W2157552136', 'https://openalex.org/W2162393839', 'https://openalex.org/W2163354046', 'https://openalex.org/W2163627198', 'https://openalex.org/W2167455933', 'https://openalex.org/W2168830571', 'https://openalex.org/W2208566223', 'https://openalex.org/W2502655619', 'https://openalex.org/W2601127770', 'https://openalex.org/W4211177544', 'https://openalex.org/W4231969088']"
https://openalex.org/W3003668884,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",2020,17895,20,"['https://openalex.org/W1909499787', 'https://openalex.org/W2011635789', 'https://openalex.org/W2061717888', 'https://openalex.org/W2065075114', 'https://openalex.org/W2147166346', 'https://openalex.org/W2149508011', 'https://openalex.org/W2470646526', 'https://openalex.org/W3000834295', 'https://openalex.org/W3001897055', 'https://openalex.org/W3001971765', 'https://openalex.org/W3002533507', 'https://openalex.org/W3002539152', 'https://openalex.org/W3002715510', 'https://openalex.org/W3017468735', 'https://openalex.org/W3017829800', 'https://openalex.org/W3031229471', 'https://openalex.org/W3033562259', 'https://openalex.org/W3034205263', 'https://openalex.org/W3034963396', 'https://openalex.org/W3035621246']"
https://openalex.org/W2020999234,"Stochastic Relaxation, Gibbs Distributions, and the Bayesian Restoration of Images",1984,17884,51,"['https://openalex.org/W5749445', 'https://openalex.org/W94647076', 'https://openalex.org/W1492369540', 'https://openalex.org/W1562136571', 'https://openalex.org/W1567885833', 'https://openalex.org/W1622620102', 'https://openalex.org/W1774908136', 'https://openalex.org/W1972212960', 'https://openalex.org/W1979622972', 'https://openalex.org/W1991274888', 'https://openalex.org/W1996645290', 'https://openalex.org/W2024060531', 'https://openalex.org/W2037942041', 'https://openalex.org/W2053041513', 'https://openalex.org/W2056760934', 'https://openalex.org/W2065301447', 'https://openalex.org/W2066684870', 'https://openalex.org/W2068674173', 'https://openalex.org/W2068842398', 'https://openalex.org/W2073385196', 'https://openalex.org/W2076406298', 'https://openalex.org/W2078403926', 'https://openalex.org/W2080250034', 'https://openalex.org/W2086627000', 'https://openalex.org/W2095921114', 'https://openalex.org/W2102624201', 'https://openalex.org/W2107792892', 'https://openalex.org/W2108608669', 'https://openalex.org/W2127712380', 'https://openalex.org/W2132353975', 'https://openalex.org/W2136389891', 'https://openalex.org/W2144215166', 'https://openalex.org/W2154061444', 'https://openalex.org/W2157246436', 'https://openalex.org/W2157629899', 'https://openalex.org/W2169327696', 'https://openalex.org/W2170608748', 'https://openalex.org/W2188585632', 'https://openalex.org/W2294604761', 'https://openalex.org/W2330371548', 'https://openalex.org/W3029835064', 'https://openalex.org/W3189740781', 'https://openalex.org/W4206038828', 'https://openalex.org/W4214823985', 'https://openalex.org/W4230164823', 'https://openalex.org/W4233254181', 'https://openalex.org/W4249186015', 'https://openalex.org/W6600241982', 'https://openalex.org/W6633511888', 'https://openalex.org/W6644424996', 'https://openalex.org/W6682887833']"
https://openalex.org/W1803273808,The Coding Manual for Qualitative Researchers,2025,17881,0,[]
https://openalex.org/W2140918013,Cultures and Organizations: Software of the Mind.,1993,17869,0,[]
https://openalex.org/W3199943451,PHYLIP-Phylogeny inference package (Version 3.2),1989,17859,0,[]
https://openalex.org/W1965324089,System Identification: Theory for the User,1987,17841,0,[]
https://openalex.org/W2049981393,A method for registration of 3-D shapes,1992,17831,60,"['https://openalex.org/W575078097', 'https://openalex.org/W615281210', 'https://openalex.org/W615310077', 'https://openalex.org/W833206023', 'https://openalex.org/W1484177357', 'https://openalex.org/W1532977286', 'https://openalex.org/W1551207461', 'https://openalex.org/W1563610632', 'https://openalex.org/W1573696255', 'https://openalex.org/W1578500489', 'https://openalex.org/W1757789103', 'https://openalex.org/W1901244654', 'https://openalex.org/W1978578701', 'https://openalex.org/W1981154266', 'https://openalex.org/W1985642978', 'https://openalex.org/W1988625164', 'https://openalex.org/W1988874269', 'https://openalex.org/W1989708343', 'https://openalex.org/W1989871863', 'https://openalex.org/W1993066005', 'https://openalex.org/W1993267444', 'https://openalex.org/W1996773532', 'https://openalex.org/W2006095608', 'https://openalex.org/W2007961866', 'https://openalex.org/W2010600508', 'https://openalex.org/W2014660245', 'https://openalex.org/W2017560649', 'https://openalex.org/W2026311529', 'https://openalex.org/W2034966370', 'https://openalex.org/W2035314524', 'https://openalex.org/W2035754981', 'https://openalex.org/W2044133740', 'https://openalex.org/W2049323075', 'https://openalex.org/W2053939793', 'https://openalex.org/W2057069782', 'https://openalex.org/W2059630294', 'https://openalex.org/W2066409969', 'https://openalex.org/W2076293036', 'https://openalex.org/W2078263033', 'https://openalex.org/W2078948654', 'https://openalex.org/W2094838735', 'https://openalex.org/W2117073881', 'https://openalex.org/W2129860595', 'https://openalex.org/W2143279499', 'https://openalex.org/W2153383646', 'https://openalex.org/W2154204736', 'https://openalex.org/W2154422144', 'https://openalex.org/W2162870748', 'https://openalex.org/W2166316739', 'https://openalex.org/W2266946488', 'https://openalex.org/W2336918561', 'https://openalex.org/W2490201199', 'https://openalex.org/W2566923127', 'https://openalex.org/W2796837256', 'https://openalex.org/W2798909945', 'https://openalex.org/W2911702929', 'https://openalex.org/W3006964082', 'https://openalex.org/W4230656725', 'https://openalex.org/W4291236916', 'https://openalex.org/W6634642225']"
https://openalex.org/W2170899200,Intrinsic and Extrinsic Motivations: Classic Definitions and New Directions,2000,17796,46,"['https://openalex.org/W38129385', 'https://openalex.org/W1514621373', 'https://openalex.org/W1561644443', 'https://openalex.org/W1688178308', 'https://openalex.org/W1970696296', 'https://openalex.org/W1973418462', 'https://openalex.org/W1973685232', 'https://openalex.org/W1980707453', 'https://openalex.org/W1994096198', 'https://openalex.org/W1994287528', 'https://openalex.org/W2006451753', 'https://openalex.org/W2006905596', 'https://openalex.org/W2009198194', 'https://openalex.org/W2019107234', 'https://openalex.org/W2030088802', 'https://openalex.org/W2052729098', 'https://openalex.org/W2059166208', 'https://openalex.org/W2065919772', 'https://openalex.org/W2071464654', 'https://openalex.org/W2075670547', 'https://openalex.org/W2083771381', 'https://openalex.org/W2084017831', 'https://openalex.org/W2084290446', 'https://openalex.org/W2122581859', 'https://openalex.org/W2124249241', 'https://openalex.org/W2128233134', 'https://openalex.org/W2142715799', 'https://openalex.org/W2147780842', 'https://openalex.org/W2150941754', 'https://openalex.org/W2156616450', 'https://openalex.org/W2172004013', 'https://openalex.org/W2317130090', 'https://openalex.org/W2317722949', 'https://openalex.org/W2730880253', 'https://openalex.org/W2785931172', 'https://openalex.org/W2888190061', 'https://openalex.org/W3019273456', 'https://openalex.org/W3214923421', 'https://openalex.org/W4229715178', 'https://openalex.org/W4237646004', 'https://openalex.org/W4244875118', 'https://openalex.org/W4248947648', 'https://openalex.org/W4255201628', 'https://openalex.org/W4294413922', 'https://openalex.org/W4296231726', 'https://openalex.org/W6748420247']"
https://openalex.org/W2133990480,The WEKA data mining software,2009,17794,44,"['https://openalex.org/W36040755', 'https://openalex.org/W1503498577', 'https://openalex.org/W1540602306', 'https://openalex.org/W1547463271', 'https://openalex.org/W1557245913', 'https://openalex.org/W1570448133', 'https://openalex.org/W1582036668', 'https://openalex.org/W1594031697', 'https://openalex.org/W1785889609', 'https://openalex.org/W1994005439', 'https://openalex.org/W1995502855', 'https://openalex.org/W2010425028', 'https://openalex.org/W2060772621', 'https://openalex.org/W2091299760', 'https://openalex.org/W2110119381', 'https://openalex.org/W2115328185', 'https://openalex.org/W2118585731', 'https://openalex.org/W2119885577', 'https://openalex.org/W2121360488', 'https://openalex.org/W2121852482', 'https://openalex.org/W2123504579', 'https://openalex.org/W2123663722', 'https://openalex.org/W2131198961', 'https://openalex.org/W2135514714', 'https://openalex.org/W2145310314', 'https://openalex.org/W2148771442', 'https://openalex.org/W2150757437', 'https://openalex.org/W2151134200', 'https://openalex.org/W2153635508', 'https://openalex.org/W2166183437', 'https://openalex.org/W2582743722', 'https://openalex.org/W2912391306', 'https://openalex.org/W2966207845', 'https://openalex.org/W3001645704', 'https://openalex.org/W3085162807', 'https://openalex.org/W3120421331', 'https://openalex.org/W4205241946', 'https://openalex.org/W6629905478', 'https://openalex.org/W6634918176', 'https://openalex.org/W6681393664', 'https://openalex.org/W6764688901', 'https://openalex.org/W6843735874', 'https://openalex.org/W7055702063', 'https://openalex.org/W7065823993']"
